OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562108,,,Nitrate,Total,3.3,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00620,,,,,,,,,IC059,USGS,"Inorganic anions, wu,IC (PA WSC)",,,Pennsylvania Department of Environmental Protection,2022-11-16,,,Lower Reporting Limit,0.04,mg/l as N,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562109,,,Phosphate-phosphorus,Total,0.092,mg/l,,Accepted,,Actual,,,,,,,,,,,00650,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562110,,,Phosphorus,Total,0.080,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00665,,,,,,,,,PHM03,USGS,"Phosphorus, wu, molybdate (PA)",,,Pennsylvania Department of Environmental Protection,2022-12-05,,,Lower Reporting Limit,0.01,mg/l as P,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562111,,,"Hardness, Ca, Mg",,252,mg/l CaCO3,,Accepted,,Actual,,,,,,,,,,,00900,,,,,,,,,CAL24,USGS,"Hardness, w, calculation (PAWSC)",,Standard Methods,Pennsylvania Department of Environmental Protection,2022-11-18,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562112,,,"Hardness, non-carbonate",Total,28,mg/l CaCO3,,Accepted,,Actual,,,,,,,,,,,00903,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562113,,,Calcium,Recoverable,64.9,mg/l,,Accepted,,Actual,,,,,,,,,,,00916,,,,,,,,,PLA40,USGS,"Trace elements, wu, ICP-AES (PA)",,EPA 821-R-01-010,Pennsylvania Department of Environmental Protection,2022-11-18,,,Lower Reporting Limit,0.10,mg/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562114,,,Magnesium,Recoverable,21.9,mg/l,,Accepted,,Actual,,,,,,,,,,,00927,,,,,,,,,PLA40,USGS,"Trace elements, wu, ICP-AES (PA)",,EPA 821-R-01-010,Pennsylvania Department of Environmental Protection,2022-11-18,,,Lower Reporting Limit,0.01,mg/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562115,,,Sodium,Recoverable,38.0,mg/l,,Accepted,,Actual,,,,,,,,,,,00929,,,,,,,,,PLA40,USGS,"Trace elements, wu, ICP-AES (PA)",,EPA 821-R-01-010,Pennsylvania Department of Environmental Protection,2022-11-18,,,Lower Reporting Limit,0.20,mg/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562116,,,Potassium,Recoverable,3.09,mg/l,,Accepted,,Actual,,,,,,,,,,,00937,,,,,,,,,PLA40,USGS,"Trace elements, wu, ICP-AES (PA)",,EPA 821-R-01-010,Pennsylvania Department of Environmental Protection,2022-11-18,,,Lower Reporting Limit,1.00,mg/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562117,,,Sulfate,Total,27,mg/l,,Accepted,,Actual,,,,,,,,,,,00946,,,,,,,,,IC059,USGS,"Inorganic anions, wu,IC (PA WSC)",,,Pennsylvania Department of Environmental Protection,2022-11-16,,,Lower Reporting Limit,1.00,mg/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562118,,,Barium,Recoverable,36.0,ug/l,,Accepted,,Actual,,,,,,,,,,,01007,,,,,,,,,PLM82,USGS,"Trace elements, wu, ICP-MS (PA)",,,Pennsylvania Department of Environmental Protection,2022-11-18,,,Lower Reporting Limit,10.00,ug/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562119,Not Detected,,Boron,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,01022,,,,,,,,,PLA41,USGS,"Trace elements, LL, wu, ICP-AES",,EPA 821-R-01-010,Pennsylvania Department of Environmental Protection,2022-11-18,,,Lower Reporting Limit,200.00,ug/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562120,,,Copper,Recoverable,1.35,ug/l,,Accepted,,Actual,,,,,,,,,,,01042,,,,,,,,,PLM82,USGS,"Trace elements, wu, ICP-MS (PA)",,,Pennsylvania Department of Environmental Protection,2022-11-18,,,Lower Reporting Limit,0.57,ug/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562121,,,Iron,Recoverable,120,ug/l,,Accepted,,Actual,,,,,,,,,,,01045,,,,,,,,,PLA40,USGS,"Trace elements, wu, ICP-AES (PA)",,EPA 821-R-01-010,Pennsylvania Department of Environmental Protection,2022-11-18,,,Lower Reporting Limit,100.00,ug/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562122,Not Detected,,Lead,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,01051,,,,,,,,,PLM82,USGS,"Trace elements, wu, ICP-MS (PA)",,,Pennsylvania Department of Environmental Protection,2022-11-18,,,Lower Reporting Limit,1.00,ug/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562123,Not Detected,,Manganese,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,01055,,,,,,,,,PLM82,USGS,"Trace elements, wu, ICP-MS (PA)",,,Pennsylvania Department of Environmental Protection,2022-11-18,,,Lower Reporting Limit,10.00,ug/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562124,Not Detected,,Nickel,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,01067,,,,,,,,,PLM82,USGS,"Trace elements, wu, ICP-MS (PA)",,,Pennsylvania Department of Environmental Protection,2022-11-18,,,Lower Reporting Limit,50.00,ug/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562125,,,Strontium,Recoverable,390,ug/l,,Accepted,,Actual,,,,,,,,,,,01082,,,,,,,,,PLA40,USGS,"Trace elements, wu, ICP-AES (PA)",,EPA 821-R-01-010,Pennsylvania Department of Environmental Protection,2022-11-18,,,Lower Reporting Limit,10.00,ug/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562126,Not Detected,,Zinc,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,01092,,,,,,,,,PLM82,USGS,"Trace elements, wu, ICP-MS (PA)",,,Pennsylvania Department of Environmental Protection,2022-11-18,,,Lower Reporting Limit,30.00,ug/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562127,,,Aluminum,Recoverable,49.2,ug/l,,Accepted,,Actual,,,,,,,,,,,01105,,,,,,,,,PLM82,USGS,"Trace elements, wu, ICP-MS (PA)",,,Pennsylvania Department of Environmental Protection,2022-11-18,,,Lower Reporting Limit,15.00,ug/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562128,Not Detected,,Lithium,Recoverable,,,,Accepted,,Actual,,,,,,,,,,,01132,,,,,,,,,PLM48,USGS,"Metals, wu, ICP-MS",,USGS OF 98-165,Pennsylvania Department of Environmental Protection,2022-11-18,,,Lower Reporting Limit,25.00,ug/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562129,Not Detected,,Selenium,Total,,,,Accepted,,Actual,,,,,,,,,,,01147,,,,,,,,,PLM82,USGS,"Trace elements, wu, ICP-MS (PA)",,,Pennsylvania Department of Environmental Protection,2022-11-18,,,Lower Reporting Limit,4.00,ug/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562130,,,"Stream flow, instantaneous",,2.0,m3/sec,,Accepted,,Actual,,,,,,,,,,,30209,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562131,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,3.50,mg/l,,Accepted,,Actual,,,,,,,,,,,62855,,,,,,,,,PSF13,USGS,"Nitrogen, wu, persulfate ox (PA)",,Standard Methods,Pennsylvania Department of Environmental Protection,2022-11-21,,,Lower Reporting Limit,0.25,mg/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562132,,,Total dissolved solids,Dissolved,366,mg/l,,Accepted,,Actual,,,180 deg C,,,,,,,,70300,,,,,,,,,GRV43,USGS,"ROE @ 180C, wf, grav (PA WSC)",,USGS TWRI 5-A1/1989,Pennsylvania Department of Environmental Protection,2022-12-01,,,Lower Reporting Limit,20.00,mg/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562133,,,Total dissolved solids,Dissolved,69.2,tons/day,,Accepted,,Actual,,,,,,,,,,,70302,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562134,,,Total dissolved solids,Dissolved,0.50,tons/ac ft,,Accepted,,Actual,,,,,,,,,,,70303,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562135,,,Orthophosphate,Total,0.030,mg/l as P,,Accepted,,Actual,,,,,,,,,,,70507,,,,,,,,,PHM03,USGS,"Phosphorus, wu, molybdate (PA)",,,Pennsylvania Department of Environmental Protection,2022-11-16,,,Lower Reporting Limit,0.01,mg/l as P,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562136,,,Ammonia and ammonium,Total,0.064,mg/l NH4,,Accepted,,Actual,,,,,,,,,,,71845,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562137,,,Temperature,,18.84,deg C,,Accepted,,Actual,,,,,,,,,,,72176,,,,,,,,,,,,,,Pennsylvania Department of Environmental Protection,2022-11-16,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562138,,,Osmotic pressure,Total,9.0,mosm/kg,,Accepted,,Actual,,,,,,,,,,,82550,,,,,,,,,,,,,,Pennsylvania Department of Environmental Protection,2022-11-16,,,Lower Reporting Limit,1.00,mosm/kg,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562139,,,Specific conductance,Total,672,uS/cm @25C,,Accepted,,Actual,,,25 deg C,,,,,,,,90095,,,,,,,,,WHT03,USGS,"Specific cond, lab, autom bridge",,"USGS TWRI 5-A1/1989, p 461",Pennsylvania Department of Environmental Protection,2022-11-21,,,Lower Reporting Limit,1.00,uS/cm @25C,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562140,,,Bromide,Dissolved,65,ug/l,,Accepted,,Actual,,,,,,,,,,,91000,,,,,,,,,IC041,USGS,"Anions, wf, IC (300.1; DODESP)",,,Pennsylvania Department of Environmental Protection,2022-11-29,,,Lower Reporting Limit,25.00,ug/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02300957,Sample-Routine,Water,Surface Water,2022-11-15,11:15:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-01546500,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-125562141,,,Chloride,Total,68,mg/l,,Accepted,,Actual,,,,,,,,,,,99220,,,,,,,,,IC026,USGS,"Anions, wu, IC (DODEC,EPA 300.0)",,EPA/600/R-93/100,Pennsylvania Department of Environmental Protection,2022-11-16,,,Lower Reporting Limit,0.50,mg/l,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02200800,Sample-Routine,Water,Groundwater,2022-05-10,12:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-404518077575501,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-123607629,,,Oxidation reduction potential (ORP),,114,mV,,Accepted,,Actual,,,,,,,,,,,63002,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02200800,Sample-Routine,Water,Groundwater,2022-05-10,12:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-404518077575501,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-123607630,,,Turbidity,Total,0.3,NTRU,,Accepted,,Actual,,,,,,,,,,,63676,,,,,,,,,TS101,USGS,"HACH, sensor model 2100 P, NTRU",,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02200800,Sample-Routine,Water,Groundwater,2022-05-10,12:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-404518077575501,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-123607539,,,"Temperature, water",,10.3,deg C,,Accepted,,Actual,,,,,,,,,,,00010,,,,,,,,,THM01,USGS,"Temperature, water, thermistor",,"USGS National Field Manual, Chapter A6.1",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02200800,Sample-Routine,Water,Groundwater,2022-05-10,12:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-404518077575501,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-123607540,,,"Temperature, air",,24.0,deg C,,Accepted,,Actual,,,,,,,,,,,00020,,,,,,,,,THM05,USGS,"Temperature, air, liq-in-glass",,"USGS National Field Manual, Chapter A6.1",U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02200800,Sample-Routine,Water,Groundwater,2022-05-10,12:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-404518077575501,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-123607541,,,Barometric pressure,,737,mm/Hg,,Accepted,,Actual,,,,,,,,,,,00025,,,,,,,,,BAROM,USGS,"Atmospheric pressure, barometer",,USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02200800,Sample-Routine,Water,Groundwater,2022-05-10,12:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-404518077575501,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-123607542,,,"Flow rate, instantaneous",,4.0,gal/min,,Accepted,,Actual,,,,,,,,,,,00059,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02200800,Sample-Routine,Water,Groundwater,2022-05-10,12:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-404518077575501,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-123607543,,,Specific conductance,Total,243,uS/cm @25C,,Accepted,,Actual,,,25 deg C,,,,,,,,00095,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02200800,Sample-Routine,Water,Groundwater,2022-05-10,12:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-404518077575501,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-123607544,,,"Acidity, (H+)",Total,0.00002,mg/l,,Accepted,,Actual,,,,,,,,,,,00191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02200800,Sample-Routine,Water,Groundwater,2022-05-10,12:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-404518077575501,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-123607545,,,Oxygen,Dissolved,10.8,mg/l,,Accepted,,Actual,,,,,,,,,,,00300,,,,,,,,,MEMBR,USGS,"Diss oxygen, membrane electrode",,Standard Methods,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,nwispa.01.02200800,Sample-Routine,Water,Groundwater,2022-05-10,12:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-404518077575501,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-123607546,,,Oxygen,Dissolved,96,% saturatn,,Accepted,,Actual,,,,,,,,,,,00301,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
